dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,7.6,,Rhizophora mangle,24.16715
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,19.0,,Rhizophora mangle,118.04828
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,21.0,,Rhizophora mangle,140.37792
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,5.4,,Rhizophora mangle,13.37552
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,7.0,,Pelliciera rhizophorae,24.41382
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,7.6,,Pelliciera rhizophorae,29.88794
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,13.0,,Rhizophora mangle,61.20306
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,14.0,,Pelliciera rhizophorae,134.32893
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,17.0,,Rhizophora mangle,97.37428
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,17.0,,Rhizophora mangle,97.37428
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,18.0,,Rhizophora mangle,107.50135
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Pelliciera rhizophorae,16.70885
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,6.2,,Pelliciera rhizophorae,18.11249
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,17.0,,Rhizophora mangle,97.37428
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,20.0,,Rhizophora mangle,129.00903
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,6.8,,Rhizophora mangle,19.93472
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Pelliciera rhizophorae,22.65172
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,40.0,,Rhizophora mangle,428.25559
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,48.0,,Rhizophora mangle,587.1726
Panama-Chirqui_2,Las Matita_4,2014-01-01,2014-12-31,8.31786,-82.4404,49.0,,Rhizophora mangle,608.50845
Panama-Chirqui_2,Resbaloso_2,2014-01-01,2014-12-31,8.31768,-82.4038,9.0,,Pelliciera rhizophorae,22.65172
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Resbaloso_3,2014-01-01,2014-12-31,8.31768,-82.4038,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Resbaloso_5,2014-01-01,2014-12-31,8.31768,-82.4038,9.0,,Rhizophora mangle,16.19202
Panama-Chirqui_2,Boca del R’o_1,2014-01-01,2014-12-31,8.33622,-82.4348,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Boca del R’o_1,2014-01-01,2014-12-31,8.33622,-82.4348,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Boca del R’o_1,2014-01-01,2014-12-31,8.33622,-82.4348,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,Boca del R’o_3,2014-01-01,2014-12-31,8.33622,-82.4348,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Boca del R’o_5,2014-01-01,2014-12-31,8.33622,-82.4348,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,Las Matita_1,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,14.0,,Rhizophora mangle,69.58006
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,15.0,,Rhizophora mangle,78.40634
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,5.4,,Rhizophora mangle,13.37552
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,8.5,,Rhizophora mangle,29.33333
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Resbaloso_5,2014-01-01,2014-12-31,8.31768,-82.4038,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Resbaloso_6,2014-01-01,2014-12-31,8.31768,-82.4038,10.0,,Rhizophora mangle,19.43154
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,11.0,,Rhizophora mangle,22.91701
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,11.0,,Rhizophora mangle,22.91701
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,El R’o_3,2014-01-01,2014-12-31,8.33466,-82.4212,11.0,,Rhizophora mangle,36.66721
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,13.0,,Rhizophora mangle,61.20306
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,13.0,,Rhizophora mangle,61.20306
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,17.0,,Rhizophora mangle,97.37428
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,5.3,,Rhizophora mangle,12.94967
Panama-Chirqui_2,El R’o_5,2014-01-01,2014-12-31,8.33466,-82.4212,11.0,,Rhizophora mangle,22.91701
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,11.2,,Rhizophora mangle,37.82889
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Boca del R’o_1,2014-01-01,2014-12-31,8.33622,-82.4348,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Boca del R’o_2,2014-01-01,2014-12-31,8.33622,-82.4348,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Boca del R’o_5,2014-01-01,2014-12-31,8.33622,-82.4348,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,18.0,,Pelliciera rhizophorae,249.26709
Panama-Chirqui_2,Los Algarrobos_1,2014-01-01,2014-12-31,8.30017,-82.4285,22.0,,Pelliciera rhizophorae,408.37051
Panama-Chirqui_2,Boca del R’o_5,2014-01-01,2014-12-31,8.33622,-82.4348,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Boca del R’o_6,2014-01-01,2014-12-31,8.33622,-82.4348,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,12.0,,Pelliciera rhizophorae,91.93491
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,17.0,,Pelliciera rhizophorae,216.57031
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,19.0,,Pelliciera rhizophorae,284.72686
Panama-Chirqui_2,Los Algarrobos_2,2014-01-01,2014-12-31,8.30017,-82.4285,22.0,,Rhizophora mangle,152.14962
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,13.0,,Pelliciera rhizophorae,111.94256
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,16.0,,Rhizophora mangle,87.67361
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,38.0,,Rhizophora mangle,391.87053
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,46.0,,Rhizophora mangle,545.47017
Panama-Chirqui_2,Los Algarrobos_3,2014-01-01,2014-12-31,8.30017,-82.4285,52.0,,Rhizophora mangle,674.43327
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,Las Matita_2,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,12.0,,Pelliciera rhizophorae,91.93491
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,14.0,,Pelliciera rhizophorae,134.32893
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,15.0,,Pelliciera rhizophorae,159.17654
Panama-Chirqui_2,Los Algarrobos_4,2014-01-01,2014-12-31,8.30017,-82.4285,17.0,,Pelliciera rhizophorae,216.57031
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,7.0,,Rhizophora racemosa,20.15881
Panama-Chirqui_2,Las Matita_6,2014-01-01,2014-12-31,8.31786,-82.4404,12.0,,Rhizophora mangle,26.64219
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,10.0,,Rhizophora racemosa,50.95772
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,11.0,,Rhizophora mangle,45.83402
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,14.0,,Pelliciera rhizophorae,134.32893
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,14.0,,Pelliciera rhizophorae,134.32893
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,12.0,,Rhizophora mangle,42.62751
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,27.0,,Rhizophora mangle,216.88418
Panama-Chirqui_2,Los Algarrobos_6,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Los Algarrobos_6,2014-01-01,2014-12-31,8.30017,-82.4285,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,Boca del R’o_3,2014-01-01,2014-12-31,8.33622,-82.4348,12.4,,Rhizophora mangle,28.19812
Panama-Chirqui_2,Los Algarrobos_6,2014-01-01,2014-12-31,8.30017,-82.4285,10.0,,Pelliciera rhizophorae,58.70763
Panama-Chirqui_2,Los Algarrobos_6,2014-01-01,2014-12-31,8.30017,-82.4285,27.0,,Rhizophora mangle,216.88418
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,8.4,,Rhizophora mangle,28.73854
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,8.5,,Rhizophora mangle,29.33333
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,9.4,,Rhizophora mangle,34.91576
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,12.0,,Rhizophora mangle,53.28438
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,15.0,,Rhizophora mangle,78.40634
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,16.0,,Rhizophora mangle,87.67361
Panama-Chirqui_2,El Represo_1,2014-01-01,2014-12-31,8.30401,-82.3656,37.0,,Rhizophora mangle,374.1919
Panama-Chirqui_2,Las Matita_5,2014-01-01,2014-12-31,8.31786,-82.4404,13.0,,Rhizophora mangle,30.60153
Panama-Chirqui_2,El Represo_2,2014-01-01,2014-12-31,8.30401,-82.3656,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,El Represo_2,2014-01-01,2014-12-31,8.30401,-82.3656,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,El Represo_2,2014-01-01,2014-12-31,8.30401,-82.3656,11.0,,Rhizophora mangle,45.83402
Panama-Chirqui_2,El Represo_2,2014-01-01,2014-12-31,8.30401,-82.3656,25.0,,Rhizophora mangle,189.83284
Panama-Chirqui_2,El Represo_2,2014-01-01,2014-12-31,8.30401,-82.3656,51.0,,Rhizophora mangle,652.1405
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,9.0,,Rhizophora mangle,32.38404
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,11.0,,Rhizophora mangle,45.83402
Panama-Chirqui_2,El R’o_5,2014-01-01,2014-12-31,8.33466,-82.4212,13.0,,Rhizophora mangle,48.96245
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,14.0,,Rhizophora mangle,69.58006
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,18.0,,Rhizophora mangle,107.50135
Panama-Chirqui_2,El Represo_3,2014-01-01,2014-12-31,8.30401,-82.3656,39.6,,Rhizophora mangle,420.86961
Panama-Chirqui_2,El Represo_4,2014-01-01,2014-12-31,8.30401,-82.3656,6.5,,Rhizophora mangle,18.437
Panama-Chirqui_2,El Represo_4,2014-01-01,2014-12-31,8.30401,-82.3656,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,El Represo_4,2014-01-01,2014-12-31,8.30401,-82.3656,11.0,,Rhizophora mangle,45.83402
Panama-Chirqui_2,El Represo_4,2014-01-01,2014-12-31,8.30401,-82.3656,11.0,,Rhizophora mangle,45.83402
Panama-Chirqui_2,El Represo_4,2014-01-01,2014-12-31,8.30401,-82.3656,15.0,,Rhizophora mangle,78.40634
Panama-Chirqui_2,Los Algarrobos_5,2014-01-01,2014-12-31,8.30017,-82.4285,14.0,,Rhizophora mangle,34.79003
Panama-Chirqui_2,Boca del R’o_1,2014-01-01,2014-12-31,8.33622,-82.4348,15.0,,Rhizophora mangle,39.20317
Panama-Chirqui_2,El Represo_5,2014-01-01,2014-12-31,8.30401,-82.3656,17.0,,Rhizophora mangle,77.89943
Panama-Chirqui_2,Resbaloso_3,2014-01-01,2014-12-31,8.31768,-82.4038,18.0,,Rhizophora mangle,53.75067
Panama-Chirqui_2,El Represo_5,2014-01-01,2014-12-31,8.30401,-82.3656,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,El Represo_5,2014-01-01,2014-12-31,8.30401,-82.3656,10.0,,Rhizophora mangle,38.86308
Panama-Chirqui_2,El Represo_5,2014-01-01,2014-12-31,8.30401,-82.3656,17.0,,Rhizophora mangle,97.37428
Panama-Chirqui_2,Limones_3,2014-01-01,2014-12-31,8.27676,-82.3499,19.0,,Rhizophora mangle,115.09708
Panama-Chirqui_2,Batipa_3,2014-01-01,2014-12-31,8.30711,-82.2813,20.0,,Rhizophora mangle,64.50452
Panama-Chirqui_2,Las Matita_3,2014-01-01,2014-12-31,8.31786,-82.4404,20.0,,Rhizophora mangle,64.50452
Panama-Chirqui_2,El Represo_6,2014-01-01,2014-12-31,8.30401,-82.3656,15.0,,Rhizophora mangle,78.40634
Panama-Chirqui_2,El Represo_6,2014-01-01,2014-12-31,8.30401,-82.3656,18.0,,Rhizophora mangle,107.50135
Panama-Chirqui_2,El Represo_6,2014-01-01,2014-12-31,8.30401,-82.3656,27.0,,Rhizophora mangle,216.88418
Panama-Chirqui_2,El Represo_6,2014-01-01,2014-12-31,8.30401,-82.3656,33.0,,Rhizophora mangle,306.96215
Panama-Chirqui_2,El Represo_6,2014-01-01,2014-12-31,8.30401,-82.3656,50.0,,Rhizophora mangle,630.165
Panama-Chirqui_2,El Represo_6,2014-01-01,2014-12-31,8.30401,-82.3656,58.0,,Rhizophora mangle,814.76254
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,5.4,,Rhizophora mangle,13.37552
Panama-Chirqui_2,El Represo_4,2014-01-01,2014-12-31,8.30401,-82.3656,22.0,,Rhizophora mangle,121.71969
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,6.0,,Rhizophora mangle,16.05155
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,6.5,,Rhizophora mangle,18.437
Panama-Chirqui_2,Resbaloso_1,2014-01-01,2014-12-31,8.31768,-82.4038,22.0,,Rhizophora mangle,76.07481
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,23.0,,Mora oleifera,373.33599
Panama-Chirqui_2,Batipa_3,2014-01-01,2014-12-31,8.30711,-82.2813,24.5,,Rhizophora mangle,91.65448
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,28.0,,Pelliciera rhizophorae,739.10022
Panama-Chirqui_2,El R’o_1,2014-01-01,2014-12-31,8.33466,-82.4212,26.0,,Pelliciera rhizophorae,307.96334
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,7.0,,Mora oleifera,19.58962
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,7.0,,Mora oleifera,19.58962
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,8.0,,Rhizophora mangle,26.41107
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,13.0,,Rhizophora mangle,61.20306
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,14.0,,Mora oleifera,109.49292
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,31.0,,Pelliciera rhizophorae,949.38932
Panama-Chirqui_2,El R’o_2,2014-01-01,2014-12-31,8.33466,-82.4212,38.0,,Pelliciera rhizophorae,1566.61479
Panama-Chirqui_2,El R’o_3,2014-01-01,2014-12-31,8.33466,-82.4212,7.0,,Rhizophora mangle,20.96051
Panama-Chirqui_2,El R’o_3,2014-01-01,2014-12-31,8.33466,-82.4212,8.5,,Rhizophora mangle,29.33333
Panama-Chirqui_2,El R’o_3,2014-01-01,2014-12-31,8.33466,-82.4212,11.0,,Rhizophora mangle,45.83402
Panama-Chirqui_2,Isla Mono_2,2014-01-01,2014-12-31,8.28891,-82.3313,30.0,,Rhizophora mangle,253.76908
Panama-Chirqui_2,El R’o_3,2014-01-01,2014-12-31,8.33466,-82.4212,12.0,,Rhizophora mangle,53.28438
